arm,seed,image,niqe,musiq,maniqa,clipiqa,consistency,unique_token_ratio
w4v2_stable,123,0886,-6.994865060330839,67.67511749267578,0.49608030915260315,0.8061992526054382,0.7893351316452026,0.5
w4v2_stable,123,0887,-6.299205414259608,54.659114837646484,0.4187818169593811,0.7722777128219604,0.7698265314102173,0.6774193548387096
w4v2_stable,123,0888,-12.382176519903426,28.958263397216797,0.40305885672569275,0.5499385595321655,0.7657676935195923,0.7058823529411765
w4v2_stable,123,0889,-10.885941163156943,59.009639739990234,0.5046049952507019,0.7227492332458496,0.7790725231170654,0.78125
w4v2_stable,123,0890,-3.9052944814246713,54.021278381347656,0.27194565534591675,0.6903547644615173,0.7582269906997681,0.7575757575757576
w4v2_stable,123,0891,-12.059720173496139,23.788822174072266,0.4087895154953003,0.42389950156211853,0.6699506044387817,0.7605633802816901
w4v2_stable,123,0892,-17.03810874714919,24.187885284423828,0.45367321372032166,0.4697791039943695,0.8491554260253906,0.5846153846153846
w4v2_stable,123,0893,-14.57127853622905,20.821969985961914,0.34428340196609497,0.3759884834289551,0.8443025946617126,0.5
w4v2_stable,123,0894,-14.177931319847337,44.1110954284668,0.41085362434387207,0.447665274143219,0.7929357290267944,0.6212121212121212
w4v2_stable,123,0895,-6.794777933214705,67.7178955078125,0.4751295745372772,0.8718758821487427,0.7811563014984131,0.5857142857142857
w4v2_stable,123,0896,-11.59869417816115,46.00605010986328,0.3982473909854889,0.5388447642326355,0.8071166276931763,0.6081081081081081
w4v2_stable,123,0897,-7.491880086869771,37.04587936401367,0.3134368062019348,0.3486567437648773,0.8124457597732544,0.6666666666666666
w4v2_stable,123,0898,-5.684036071508562,57.7706184387207,0.454524964094162,0.8103408217430115,0.8339409828186035,0.582089552238806
w4v2_stable,123,0899,-7.031268367555441,63.49876022338867,0.5623382329940796,0.7474076747894287,0.9068940877914429,0.4117647058823529
w4v2_stable,123,0900,-15.613456862511306,23.4104061126709,0.3984212875366211,0.43325740098953247,0.8184242844581604,0.6527777777777778
